id,outcome,serve,rally,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player
8759,UE,2,4,F,34.86,0.97,0.12,0.52,1,1,1.68,11.97,0.35,11.85,2.03,24.99,0.10,2.64,7.03,11.44,2.27,0,B,0.52,0
1372,UE,1,7,F,28.79,-0.02,2.96,8.05,0,0,1.37,13.86,1.76,12.60,1.21,32.69,1.33,3.82,0.66,15.18,2.79,0,B,0.55,1
4613,UE,1,5,B,30.66,0.16,1.00,6.15,1,0,1.47,13.26,2.55,13.18,1.08,30.48,1.27,1.68,2.73,14.22,1.84,0,B,0.57,1
1016,W,1,3,B,32.88,0.34,0.21,2.40,0,0,3.25,9.41,1.86,10.98,0.98,18.94,0.66,1.60,6.48,13.12,3.55,0,B,0.82,1
7967,W,2,3,B,38.49,0.48,1.44,1.27,0,0,2.19,12.33,3.37,11.59,1.31,26.64,0.87,1.82,4.85,10.75,2.95,0,B,0.46,1
9254,W,1,3,B,23.22,0.28,0.98,3.58,0,0,5.04,5.39,2.19,10.35,1.32,18.11,0.21,2.27,9.15,13.72,3.91,0,B,0.98,1
6458,UE,2,3,B,32.19,-0.05,1.05,6.79,0,0,0.58,11.60,2.01,11.42,1.46,22.06,0.78,2.37,3.76,10.94,4.19,0,B,0.59,1
2842,W,2,4,B,34.51,0.53,0.04,3.39,0,0,0.99,12.31,1.49,13.09,2.10,25.42,1.09,3.91,3.35,12.36,0.30,0,F,0.56,0
1610,UE,1,9,F,36.54,-0.15,1.50,7.63,0,0,2.43,12.84,1.40,12.83,1.03,24.33,1.51,2.69,2.53,15.92,2.16,1,U,0.85,1
7590,UE,2,3,B,34.43,-0.03,2.11,7.52,0,0,2.33,12.54,1.07,11.49,1.00,27.74,0.61,1.82,4.35,12.06,3.62,0,F,0.48,1
6655,UE,1,3,F,11.27,1.27,0.32,7.75,1,0,4.31,5.51,0.25,9.72,1.14,24.45,0.63,3.78,7.01,13.18,3.54,0,V,0.63,1
8598,FE,2,7,B,26.82,-0.31,0.16,8.09,0,0,5.82,14.18,3.55,14.29,2.26,34.70,0.51,1.01,3.77,13.27,1.11,1,B,0.44,1
7381,W,1,5,V,12.88,0.71,2.10,9.86,0,0,2.53,4.01,2.39,5.82,0.61,33.36,0.79,0.77,7.85,14.59,3.26,1,V,0.50,1
3397,FE,2,6,F,33.73,-0.01,3.27,6.08,0,0,2.20,11.46,1.85,10.58,0.17,21.03,0.36,1.17,1.32,5.75,2.53,0,B,0.26,0
2188,W,1,3,B,27.33,-0.95,1.70,4.66,0,0,8.00,2.51,1.96,10.47,1.20,17.39,2.40,0.43,3.73,13.76,4.30,0,V,0.39,1
2473,W,1,3,F,11.76,0.44,1.46,9.32,0,0,6.27,4.79,2.07,10.15,1.20,17.97,1.27,0.73,7.96,13.27,3.78,0,V,0.92,1
3810,W,1,4,B,36.09,0.86,0.52,1.59,0,0,3.02,12.15,2.97,14.53,1.11,24.53,2.20,1.50,3.38,13.48,3.12,0,B,0.69,0
6514,UE,2,3,B,33.71,-0.04,3.45,7.27,0,0,1.85,12.45,0.40,11.22,0.99,31.73,0.68,2.66,2.80,12.69,4.37,0,F,0.45,1
7410,W,1,4,B,35.95,0.24,1.15,4.98,0,0,1.69,14.39,0.11,14.06,1.55,23.76,1.57,3.36,0.49,12.73,0.23,0,B,0.60,0
3237,FE,1,4,F,28.41,2.41,2.93,1.02,1,0,4.32,14.60,4.32,15.12,0.04,39.80,0.25,1.56,5.77,8.91,1.75,0,U,0.25,0
3798,FE,2,16,U,30.55,-0.02,3.84,7.63,0,0,5.35,14.75,4.56,15.02,0.79,35.62,0.47,0.73,4.12,12.44,1.83,1,B,0.40,0
3144,W,1,6,F,19.38,0.16,1.47,6.53,0,0,2.36,3.83,0.29,5.72,1.70,33.40,0.81,2.80,8.82,13.73,1.37,1,V,0.48,0
7068,UE,1,4,F,30.93,1.37,2.08,1.35,0,1,1.50,12.75,1.25,14.25,1.09,27.74,0.06,2.91,7.94,12.25,0.77,1,F,0.51,0
4031,FE,2,3,B,27.41,1.26,0.09,0.76,0,1,1.51,12.04,2.33,10.77,1.53,36.14,0.49,2.44,3.95,12.62,4.69,0,F,0.41,1
1626,UE,2,3,F,33.32,-0.59,3.87,10.29,0,0,0.91,11.59,1.18,12.34,0.68,27.04,0.12,3.62,7.50,13.00,2.77,0,B,0.55,1
8312,UE,2,4,F,37.36,0.37,0.13,4.47,1,0,4.01,13.65,4.51,13.47,0.50,29.71,1.67,1.82,3.32,15.10,1.45,0,F,0.63,0
3501,FE,2,8,U,26.85,2.82,1.96,0.15,1,1,3.10,14.91,1.51,15.00,1.60,36.59,0.53,0.62,0.69,10.38,0.47,1,F,0.32,0
1254,W,1,3,F,38.58,0.46,0.69,2.85,0,0,2.34,13.30,2.20,10.97,2.02,29.72,0.78,4.07,3.89,12.90,3.88,0,F,0.52,1
8883,FE,1,10,B,24.57,2.15,2.54,1.31,0,1,1.90,14.56,2.41,14.29,0.52,39.12,0.58,1.06,1.69,12.53,0.73,1,F,0.36,0
7076,FE,2,3,F,27.71,1.55,0.56,1.31,1,0,0.71,12.73,1.51,12.01,1.48,34.33,0.96,2.12,0.95,12.29,4.80,0,B,0.41,1
7177,FE,1,7,B,28.14,-0.13,0.97,7.56,0,0,2.27,13.98,2.67,13.99,0.41,40.55,0.16,1.82,5.23,15.06,0.22,0,F,0.43,1
5473,FE,2,4,U,30.94,-0.16,4.06,7.36,0,0,2.75,14.97,2.08,13.87,0.45,38.99,0.54,1.60,1.24,11.35,0.47,0,F,0.32,0
2061,UE,2,3,B,33.44,0.94,3.70,0.47,0,1,1.81,13.00,2.09,11.26,1.60,31.91,0.70,3.16,4.97,12.91,4.03,0,F,0.48,1
1572,W,1,3,F,36.37,0.63,0.31,2.73,0,0,2.82,12.58,0.43,11.09,1.97,27.62,0.68,1.69,4.85,12.97,4.64,0,F,0.55,1
2761,UE,2,9,F,37.43,-0.25,0.00,7.62,0,0,1.14,13.09,1.77,13.26,0.64,30.76,0.67,2.52,3.66,14.05,3.57,0,B,0.55,1
5221,UE,1,3,F,24.25,-0.31,2.25,7.42,0,0,1.58,10.72,0.07,11.77,1.12,23.64,0.03,2.97,8.20,12.91,5.50,0,B,0.66,1
6558,UE,1,4,U,33.92,-0.04,3.41,6.66,0,0,1.45,15.13,1.73,14.57,0.40,33.23,0.55,1.92,3.31,11.28,2.84,1,F,0.39,0
5999,W,2,7,F,16.18,0.10,1.05,9.42,0,0,5.78,11.39,1.88,14.46,3.02,24.02,1.00,2.28,3.57,14.84,2.43,1,B,0.76,1
4938,W,1,3,F,41.19,0.31,0.25,2.45,0,0,4.50,8.18,2.11,11.09,1.31,17.24,1.43,1.52,6.82,13.77,1.48,0,B,1.01,1
8438,UE,2,5,F,36.16,1.45,0.46,1.04,1,1,2.31,13.01,0.83,13.65,1.38,28.73,0.21,1.31,6.39,12.04,3.25,0,F,0.48,1
2978,W,1,6,F,40.30,0.47,0.85,1.84,0,0,2.25,14.24,1.66,14.02,0.58,31.45,0.31,2.73,4.79,13.75,2.58,0,B,0.50,0
633,UE,2,19,F,38.07,-0.12,3.21,7.94,0,0,2.03,14.45,1.95,14.08,0.04,35.60,0.37,2.12,3.75,12.72,2.65,1,F,0.42,1
3758,W,1,7,F,39.75,0.05,0.23,4.02,0,0,0.91,13.54,1.05,14.41,1.35,32.06,0.22,4.01,6.38,14.02,1.24,1,F,0.52,1
935,UE,2,3,F,36.56,0.92,1.01,0.23,0,1,1.89,12.90,1.73,11.02,1.57,29.08,0.92,3.81,3.60,12.80,4.09,0,F,0.49,1
5011,FE,1,7,V,36.25,2.11,1.62,4.40,0,0,3.57,14.90,2.54,14.05,0.92,37.04,0.31,0.51,4.05,14.98,2.21,0,F,0.47,1
1953,W,2,4,F,34.33,1.32,0.35,0.28,0,0,6.39,14.29,0.02,11.06,5.50,25.47,1.35,3.72,0.23,13.48,1.28,1,B,0.65,0
4193,W,2,8,F,37.93,0.81,0.02,1.06,0,0,2.46,14.16,1.80,14.13,0.66,35.06,0.49,2.57,3.52,13.75,2.38,1,B,0.47,0
4138,W,1,7,U,24.55,1.27,2.85,2.61,0,0,0.66,3.91,0.28,3.49,0.79,12.77,1.19,4.04,8.29,4.45,2.74,1,V,0.37,1
8098,FE,1,4,B,21.89,3.65,2.57,2.92,0,1,1.25,14.53,1.00,14.16,0.19,30.67,0.18,1.66,3.75,9.00,3.24,0,B,0.31,0
437,W,1,3,F,43.10,0.51,1.71,1.53,0,0,2.45,7.99,0.50,10.43,0.30,17.36,1.08,2.70,8.17,13.18,2.45,0,F,1.01,1
3912,W,1,6,B,30.59,0.26,0.09,6.47,0,0,0.87,14.27,2.54,13.99,1.72,32.92,0.26,1.54,3.64,9.59,1.52,1,F,0.30,0
6408,FE,1,3,B,33.93,-0.43,3.60,8.53,0,0,2.59,13.22,2.61,11.37,0.80,30.88,0.89,1.39,2.31,13.91,1.76,0,B,0.53,1
7942,W,1,8,F,40.46,0.46,1.19,2.96,0,0,1.76,14.26,2.75,14.98,1.14,30.65,0.51,3.39,6.16,15.05,1.11,0,F,0.59,0
3670,FE,1,9,U,12.64,-0.95,1.88,1.24,0,1,2.28,14.43,1.91,14.06,0.35,36.87,0.94,1.51,0.06,14.23,1.70,1,F,0.45,1
5732,W,2,10,F,37.06,0.46,0.83,2.07,0,0,0.84,14.44,0.10,14.38,0.93,34.27,0.44,3.99,3.08,12.84,2.04,1,B,0.43,0
8502,W,1,3,F,39.35,0.56,0.37,2.75,0,0,3.65,12.74,1.56,10.94,1.60,25.08,1.69,1.59,3.42,12.85,2.16,0,B,0.63,1
2620,UE,2,6,F,38.69,0.83,0.48,0.35,1,1,0.08,12.71,0.06,12.77,0.01,28.36,0.97,3.81,4.94,14.13,1.79,0,F,0.61,0
6906,W,1,16,U,9.26,0.84,0.04,9.99,0,0,2.43,5.39,0.91,7.64,0.02,28.68,0.17,2.60,6.59,14.73,2.04,1,B,0.63,0
5383,UE,1,9,U,23.42,-0.95,3.35,2.98,0,1,0.86,14.08,0.64,14.20,0.21,32.82,0.45,2.43,3.47,13.38,0.60,0,B,0.47,1
2920,W,2,8,U,27.20,0.06,1.16,5.08,0,0,5.57,9.17,0.07,13.58,3.47,14.04,0.46,4.00,6.00,6.06,1.67,1,B,0.48,0
7013,UE,1,3,B,31.27,0.62,0.36,3.16,1,0,2.14,13.46,0.31,11.79,1.04,30.94,0.96,2.20,2.98,13.06,4.72,0,F,0.48,1
2739,UE,2,5,F,29.23,-0.22,2.06,7.79,0,0,1.54,13.16,1.62,13.18,0.08,29.80,0.43,4.01,5.83,13.17,0.83,0,B,0.53,1
6939,W,1,4,F,34.05,0.31,0.49,4.67,0,0,3.64,14.26,0.86,11.97,1.98,27.47,1.78,3.45,0.58,13.44,1.67,1,B,0.61,0
4461,FE,2,7,B,12.43,-0.06,3.84,9.61,0,0,0.72,3.85,0.26,4.28,0.83,30.39,0.50,2.91,8.33,10.53,0.71,1,V,0.39,1
5667,UE,1,4,F,35.59,0.17,0.27,3.79,1,0,1.61,13.13,2.65,13.03,1.04,31.88,0.80,1.83,3.44,11.64,2.54,0,F,0.44,0
9303,UE,1,3,B,28.93,-0.25,3.89,8.22,0,0,3.04,12.66,1.13,11.28,1.58,32.96,0.37,2.18,3.14,12.82,3.67,0,B,0.45,1
9178,UE,2,4,B,30.83,-0.13,1.06,7.07,0,0,1.19,12.33,1.12,11.23,1.57,29.42,0.64,2.92,3.43,12.83,2.30,0,B,0.50,0
6908,W,1,4,F,34.40,0.26,1.17,4.89,0,0,3.09,11.55,1.51,12.66,1.37,23.96,0.65,2.45,6.13,13.25,0.27,1,F,0.67,0
4432,W,1,3,F,32.67,0.25,1.91,5.01,0,0,3.84,9.77,4.57,11.53,1.16,20.05,1.64,0.42,4.57,12.00,5.24,0,F,0.78,1
6978,W,1,8,B,34.93,0.56,0.73,2.15,0,0,1.78,12.72,1.47,13.05,0.27,30.69,0.50,1.69,5.20,13.70,1.75,0,F,0.52,0
6859,UE,1,7,B,25.84,1.11,0.47,4.45,1,0,2.27,12.82,2.35,12.42,0.11,35.33,0.46,2.24,4.25,13.44,2.22,0,B,0.46,1
1551,UE,1,12,F,38.86,0.71,0.12,0.65,1,0,3.75,11.63,0.85,14.22,1.87,29.06,0.77,3.48,3.94,14.29,2.10,1,B,0.63,0
3013,W,1,3,F,32.06,0.49,3.00,4.32,0,0,3.15,12.92,1.72,11.19,0.92,24.51,2.99,1.40,0.43,13.21,2.19,0,F,0.67,1
6563,FE,1,3,F,25.19,1.15,1.74,1.88,0,0,0.76,11.31,2.41,11.07,1.69,35.50,0.47,2.38,4.51,12.65,5.73,0,F,0.43,1
8639,UE,2,6,B,36.35,0.46,0.02,2.49,0,0,2.14,13.59,3.54,14.41,1.56,35.66,0.60,1.35,4.14,13.11,4.00,0,F,0.46,0
1448,W,1,5,F,32.44,0.72,2.10,6.03,0,0,1.14,3.88,1.20,4.67,2.02,22.21,2.08,2.00,3.31,14.09,1.50,1,V,1.01,1
7273,FE,1,7,F,23.87,2.31,4.03,2.39,0,1,5.41,10.75,3.27,13.72,1.26,22.68,0.36,1.16,5.89,13.30,0.39,0,B,0.71,1
728,FE,1,6,B,31.08,0.41,0.42,4.16,1,0,4.58,15.87,3.89,15.19,0.65,37.58,0.22,1.18,5.33,12.54,2.79,1,F,0.39,0
4975,FE,2,5,F,33.62,1.44,2.85,1.50,0,1,3.18,14.25,3.17,13.39,0.11,37.32,0.76,0.59,1.46,14.56,0.64,0,F,0.45,1
8272,W,1,5,F,9.45,0.52,2.06,8.62,0,0,1.42,4.25,1.38,5.51,0.74,27.54,0.37,0.52,7.65,12.44,2.18,1,V,0.52,1
5042,FE,1,6,F,36.47,2.80,0.36,7.07,0,1,4.47,15.23,1.80,14.96,2.66,36.34,0.43,1.09,1.71,12.42,3.12,0,B,0.38,0
8645,W,2,3,B,32.72,0.47,1.91,3.55,0,0,1.72,11.39,2.16,10.75,0.57,27.99,0.44,2.87,6.68,12.30,3.26,0,B,0.52,1
318,FE,1,5,V,34.19,0.94,2.74,6.79,0,0,1.25,15.60,1.45,15.67,0.20,39.59,0.45,2.13,3.97,11.62,0.72,0,F,0.33,1
928,UE,2,3,F,38.87,1.00,1.02,0.48,0,1,1.77,12.15,0.72,11.36,0.87,24.50,0.49,3.85,6.05,11.21,2.87,0,B,0.51,1
3995,FE,1,4,U,43.27,0.82,0.29,0.12,0,1,4.38,12.92,5.09,14.76,1.11,41.24,0.43,1.17,5.51,10.96,3.30,0,F,0.43,0
8518,FE,1,3,B,22.88,-0.28,2.83,9.44,0,0,3.65,12.62,2.00,10.38,0.89,28.74,1.09,1.33,1.62,13.17,3.06,0,B,0.53,1
2443,UE,2,3,F,36.90,0.75,0.12,2.42,1,0,1.46,12.45,0.17,11.27,0.70,27.05,0.83,3.93,3.49,11.03,3.53,0,B,0.46,1
1616,UE,2,9,F,34.39,-0.02,0.24,7.56,0,0,0.50,12.77,2.05,12.47,1.65,33.48,0.52,3.73,4.11,14.45,2.20,0,B,0.50,1
6250,UE,2,3,F,35.91,-0.08,1.57,7.56,0,0,2.34,13.08,0.11,11.14,1.20,27.15,1.31,2.60,2.15,11.53,4.03,0,B,0.50,1
2804,W,1,3,F,37.81,0.49,0.17,2.81,0,0,3.22,11.47,1.97,11.07,1.23,26.48,0.23,1.09,7.22,13.42,3.75,0,B,0.60,1
6162,FE,2,3,B,19.89,-0.18,0.40,9.94,0,0,3.64,12.90,2.62,10.86,0.41,27.98,0.92,0.35,2.09,10.93,2.13,0,B,0.42,1
8444,UE,1,3,F,30.28,2.04,2.51,4.37,0,0,2.23,11.40,1.01,11.18,1.22,23.61,0.59,2.95,4.63,12.63,5.34,0,F,0.61,1
5671,UE,2,7,F,26.49,-0.25,1.28,9.31,0,0,0.82,13.06,1.94,12.76,2.70,33.39,0.05,3.62,5.49,13.59,1.14,0,B,0.47,1
6154,W,2,8,B,39.32,0.36,0.73,2.49,0,0,2.55,13.07,3.99,12.61,1.48,32.29,0.78,0.93,4.01,13.81,3.56,0,B,0.53,0
312,FE,1,10,B,18.49,3.33,2.98,1.16,0,1,1.95,10.05,1.07,11.66,2.18,17.36,0.29,2.12,2.01,3.34,1.06,1,V,0.18,0
843,UE,2,3,B,23.83,1.31,1.16,2.86,1,0,0.64,11.17,0.58,10.62,0.90,30.66,0.35,3.73,5.17,12.30,2.79,0,B,0.46,1
2121,FE,1,4,B,24.44,-0.03,2.01,7.70,0,0,2.97,15.22,1.81,14.17,0.97,38.17,0.21,1.17,3.82,11.10,0.92,0,F,0.32,0
8351,FE,1,10,V,22.04,2.25,0.09,0.49,0,1,6.36,15.29,2.46,14.40,3.84,30.37,0.72,0.81,2.78,13.08,0.53,1,B,0.50,0
3177,W,1,9,F,26.19,0.64,1.03,0.22,0,0,1.78,3.56,0.60,3.37,1.17,21.93,0.65,1.67,8.24,9.81,2.05,0,V,0.50,1
7275,W,1,3,F,37.65,0.70,1.35,0.02,0,0,1.38,10.27,0.01,11.11,1.08,23.45,0.75,3.33,5.30,12.74,2.83,0,B,0.65,1
1237,UE,1,4,U,23.58,-0.95,2.52,1.81,0,1,2.57,12.86,2.62,13.96,0.29,27.31,0.64,1.87,4.79,11.36,1.95,0,U,0.48,0
211,UE,1,3,F,31.99,1.35,3.75,0.15,0,1,2.68,12.68,0.55,10.26,0.60,27.79,1.58,2.82,2.74,13.91,1.90,0,F,0.61,1
2604,FE,1,3,F,28.04,1.95,0.19,4.97,0,0,2.00,12.34,0.43,10.72,0.76,31.02,1.36,2.90,1.35,14.33,2.25,0,F,0.53,1
4919,W,2,6,B,35.72,0.54,0.69,1.78,0,0,1.68,13.13,2.70,13.10,1.02,30.34,0.67,2.11,3.56,11.74,2.88,0,B,0.44,0
8416,FE,2,5,F,33.95,-0.08,1.93,8.08,0,0,4.67,14.16,2.23,12.98,2.29,36.12,0.47,1.44,3.97,13.67,1.49,0,F,0.44,1
536,UE,1,5,F,29.11,2.10,2.73,2.37,1,1,5.49,9.14,2.52,11.88,2.23,24.54,0.50,1.92,6.97,15.54,1.51,1,U,0.88,1
8482,W,1,3,F,22.07,0.27,1.82,5.35,0,0,2.55,7.17,0.47,9.73,0.54,36.22,0.95,2.64,5.38,13.17,4.38,0,V,0.43,1
7636,UE,2,4,B,34.37,0.72,0.17,3.26,1,0,0.98,14.43,2.83,14.99,2.02,31.49,0.90,1.75,2.81,11.95,2.19,0,U,0.43,0
8010,FE,1,4,U,31.79,-0.12,0.98,6.67,1,0,3.74,13.97,3.84,13.90,0.10,31.12,0.65,0.31,2.08,10.47,0.87,0,B,0.37,0
3031,W,2,3,F,37.67,0.38,2.41,3.66,0,0,0.67,11.47,0.22,11.08,0.76,27.27,0.42,3.68,6.01,11.26,3.42,0,B,0.47,1
1940,FE,1,6,B,32.26,-0.79,3.17,10.61,0,0,4.70,14.10,2.48,14.91,2.15,22.85,0.17,2.19,5.25,5.47,0.31,1,F,0.24,0
1382,FE,2,4,V,28.17,4.18,0.44,4.15,0,0,1.70,13.87,2.44,13.36,0.82,41.24,0.57,0.98,2.23,11.90,1.04,0,F,0.33,0
5548,FE,1,4,U,38.05,0.01,1.15,6.83,0,0,5.75,15.26,3.85,14.24,1.81,35.77,0.41,1.28,3.58,9.13,0.05,1,F,0.27,0
4319,W,2,6,F,38.65,0.90,0.29,0.25,0,0,4.83,14.14,1.32,13.91,3.51,30.25,0.77,1.26,2.40,13.00,3.50,0,B,0.48,0
8490,UE,1,5,B,33.16,-0.05,3.00,6.59,0,0,0.68,12.54,2.48,12.59,1.80,34.21,0.54,2.72,4.77,13.77,4.41,0,B,0.48,1
1758,UE,1,8,B,8.12,-0.48,2.90,11.45,0,0,3.53,5.62,1.23,8.71,0.48,29.84,0.55,2.07,7.02,14.59,2.61,1,V,0.60,0
4875,FE,1,3,F,31.78,1.62,2.37,0.22,0,1,2.36,12.96,1.60,10.75,0.77,26.40,1.48,3.95,0.84,13.53,4.05,0,B,0.60,1
8873,UE,1,4,F,37.82,-0.03,3.36,7.40,0,0,0.68,13.69,3.10,13.05,3.32,36.50,0.83,0.89,2.82,12.35,1.01,0,F,0.39,0
1261,W,1,3,B,24.27,0.55,0.13,3.00,0,0,2.42,10.59,3.56,11.00,1.17,28.50,0.05,2.09,7.69,12.56,4.01,0,B,0.54,1
5086,UE,2,3,F,35.30,-0.07,2.56,7.49,0,0,1.59,11.43,0.46,10.73,0.96,28.10,0.38,2.90,5.78,11.99,2.28,0,F,0.48,1
3694,FE,2,4,F,29.10,-0.42,3.78,11.79,0,0,2.17,13.82,2.42,12.64,0.61,30.68,0.39,1.57,3.58,11.33,1.01,0,B,0.41,0
8773,FE,2,6,F,23.35,0.79,0.12,6.24,1,0,2.89,12.41,0.78,12.95,2.05,14.18,0.43,2.69,0.78,4.00,1.64,0,B,0.26,0
6976,FE,2,4,F,20.58,-0.55,3.28,10.81,0,0,1.46,12.65,1.34,11.59,0.33,31.23,0.55,1.76,1.98,11.87,0.69,1,B,0.43,0
1430,UE,1,8,U,30.77,1.63,1.96,0.16,0,1,2.33,14.82,2.71,13.77,0.63,35.76,0.70,1.19,3.99,13.96,0.33,0,F,0.47,0
5798,FE,2,3,U,21.31,-0.13,4.02,7.22,0,0,1.05,10.94,0.14,10.63,0.87,28.01,1.01,3.39,0.49,10.96,2.56,0,B,0.43,1
9356,W,1,3,F,42.34,0.13,0.81,6.55,0,0,4.13,13.79,2.16,10.76,0.65,20.37,2.76,3.33,1.97,13.63,2.28,0,B,0.85,1
862,W,1,3,B,25.26,1.29,1.59,1.60,0,0,1.63,11.23,2.53,11.00,0.91,30.81,1.06,1.35,1.82,12.89,4.30,0,B,0.51,1
8942,W,2,6,F,26.54,0.52,0.39,0.25,0,0,8.04,5.92,2.23,13.12,1.35,15.42,0.39,1.35,9.32,12.93,2.28,0,B,1.10,0
4060,W,2,6,U,45.51,0.54,2.36,4.60,0,0,3.23,6.96,0.52,9.93,0.74,20.22,1.83,0.44,0.31,13.98,2.58,0,V,0.17,0
5175,UE,2,5,B,37.00,0.93,3.57,0.96,0,1,3.28,12.38,3.89,12.80,0.64,28.87,0.55,1.62,6.59,13.02,2.98,0,B,0.56,1
1388,W,1,5,B,30.40,0.36,0.16,3.05,0,0,1.95,12.83,2.65,12.22,0.80,27.42,0.57,0.76,0.73,11.33,1.24,0,B,0.48,1
7413,W,2,4,F,37.30,0.41,0.48,3.82,0,0,1.81,13.46,0.31,12.20,1.60,33.95,0.52,3.36,2.59,11.21,0.94,0,F,0.36,0
8677,UE,2,4,B,35.91,-0.08,1.15,6.98,0,0,3.11,12.87,3.70,13.16,0.61,30.07,0.53,1.26,4.50,12.42,2.24,0,B,0.49,0
7610,W,2,6,B,17.40,0.32,1.36,6.75,0,0,2.33,5.96,0.95,8.29,1.07,29.12,1.12,2.49,6.80,13.61,2.78,0,V,0.56,0
2441,FE,1,4,U,12.75,-0.95,0.42,6.66,1,0,4.41,15.14,1.78,13.74,2.41,36.37,0.80,1.15,1.31,11.05,0.02,0,F,0.34,0
2135,W,2,4,B,33.55,0.32,0.03,5.37,0,0,2.56,13.95,3.35,13.54,0.82,37.37,0.49,1.63,4.46,9.64,2.62,0,F,0.28,0
1934,UE,1,3,F,31.47,1.22,0.30,4.92,0,0,1.49,12.03,0.19,10.80,0.65,23.57,1.20,4.05,2.43,12.80,5.21,0,F,0.64,1
1108,W,1,3,F,35.14,0.65,0.48,1.56,0,0,2.18,11.31,1.25,10.98,0.90,22.58,0.81,3.54,3.40,12.41,3.34,0,F,0.63,1
7419,FE,2,4,B,22.19,-0.73,1.92,11.31,0,0,6.95,14.45,2.90,11.31,3.30,22.65,0.90,0.55,0.75,9.18,0.14,1,U,0.45,0
5907,UE,1,5,F,27.71,1.02,0.43,3.11,1,0,2.54,11.35,0.11,11.50,2.64,24.77,0.63,3.69,4.02,14.15,1.33,1,F,0.69,1
7565,W,2,3,B,32.73,0.51,0.65,2.07,0,0,1.89,12.11,2.88,11.46,1.11,29.06,0.93,1.74,3.34,10.91,4.34,0,B,0.43,1
5352,FE,2,4,F,26.60,-0.14,3.59,7.39,0,0,2.29,14.32,1.75,13.22,0.26,35.35,0.29,0.81,3.00,12.52,2.66,0,B,0.40,0
3060,FE,2,8,B,33.17,-0.34,2.95,9.03,0,0,1.94,15.12,2.22,14.08,0.58,30.71,1.36,1.80,0.12,13.86,1.38,0,B,0.53,0
161,W,1,5,U,31.42,0.78,1.43,4.23,0,0,6.18,5.10,1.51,11.27,1.18,20.12,2.64,3.19,7.64,14.00,4.90,0,V,1.02,1
547,W,1,3,V,36.28,-0.03,1.40,11.11,0,0,0.71,11.75,1.37,11.14,1.01,23.44,0.81,3.12,3.51,12.27,5.44,0,F,0.62,1
3093,UE,1,5,U,43.49,-0.55,0.15,9.41,0,0,3.77,12.87,2.55,13.35,1.19,32.43,0.66,2.14,6.03,16.41,2.13,1,F,0.62,1
4873,FE,1,8,U,24.93,-0.31,1.08,10.60,0,0,1.92,5.32,1.13,3.42,0.93,18.11,3.08,4.07,4.96,12.29,0.11,0,V,1.01,0
8391,W,1,6,U,18.02,0.17,0.88,1.72,0,0,10.20,4.89,3.77,13.55,1.60,11.62,0.91,1.97,8.85,5.51,2.33,1,B,0.69,0
2518,UE,1,4,B,34.32,1.10,0.55,1.14,1,0,2.41,12.81,1.95,13.74,0.27,27.05,0.37,1.93,6.09,12.28,0.07,1,F,0.52,0
592,UE,1,9,B,24.61,-0.25,2.78,7.25,0,0,1.34,13.01,1.34,14.28,1.77,31.91,0.22,3.30,4.85,12.16,1.99,0,B,0.43,1
5470,FE,1,6,F,32.16,-0.32,0.47,8.50,1,0,6.29,15.77,2.12,14.08,3.94,36.77,0.65,0.98,1.95,12.48,3.27,0,F,0.39,0
6368,UE,2,15,F,31.83,0.18,0.30,5.63,1,0,2.82,12.69,3.30,13.66,0.65,36.67,0.05,2.58,6.41,13.87,4.45,0,F,0.47,1
429,W,1,3,U,38.68,0.41,0.12,0.91,0,0,2.63,10.81,1.60,11.04,1.01,19.69,1.45,1.96,3.67,13.10,2.93,0,B,0.80,1
4769,W,1,14,B,26.10,0.59,0.38,1.64,0,0,5.22,6.93,1.45,12.15,1.52,23.58,1.89,1.95,5.42,14.08,3.83,0,V,0.81,0
7240,FE,2,3,B,28.98,1.44,3.70,0.61,0,1,1.53,12.69,0.58,11.18,0.82,28.44,0.83,3.64,1.82,10.57,3.35,0,B,0.41,1
3524,UE,2,4,F,33.89,0.99,0.88,0.53,1,1,1.16,11.80,0.32,11.70,1.47,30.37,0.05,4.10,6.73,12.56,0.26,1,F,0.48,0
7605,FE,1,4,B,24.75,1.06,1.13,0.84,1,0,4.58,13.51,6.66,14.63,2.22,34.62,0.65,0.03,4.52,8.36,5.55,0,U,0.40,0
4989,W,2,9,B,34.88,0.22,1.54,2.71,0,0,7.54,7.07,3.48,13.95,0.40,15.99,1.04,0.68,7.47,10.14,1.49,0,F,0.85,1
7782,UE,1,13,B,36.22,0.76,1.22,1.53,1,0,2.10,12.53,1.71,13.19,0.29,28.28,1.07,1.53,2.89,15.27,2.14,0,F,0.66,1
4980,W,2,9,F,28.91,0.05,1.15,8.35,0,0,7.52,4.87,0.56,12.38,0.12,20.35,3.45,1.12,2.62,16.47,1.98,1,V,1.27,1
8788,FE,1,6,F,27.24,-0.22,1.39,8.37,0,0,2.27,14.96,2.17,14.51,0.05,33.51,0.42,0.91,1.89,11.39,1.45,0,B,0.38,0
