count,id,winner,forced.error,unforced.error,final.shot.won,server.is.impact.player,first.serve,rally,same.side,forehand,backhand,volley,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.forehand,previous.backhand,previous.volley,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,previous.time.to.net,opponent.depth,opponent.distance.from.center
2194,6072,1,0,0,1,1,1,9,1,1,0,0,32.73,0.72,1.19,5.92,0,0,0.96,3.64,0.38,2.88,0.97,0,0,1,15.63,2.39,3.17,8.64,1.01,11.18,1.73
2195,3677,1,0,0,1,1,1,7,0,0,1,0,29.40,0.29,0.48,4.58,0,0,3.81,13.94,1.17,14.14,2.63,1,0,0,31.47,0.90,1.89,1.92,0.56,14.74,2.77
2196,5851,1,0,0,1,0,1,6,0,1,0,0,35.22,0.64,0.45,0.32,0,0,2.04,11.40,1.25,13.21,2.20,0,1,0,23.94,0.99,3.44,4.53,0.63,12.51,3.29
2197,3312,0,1,0,0,1,1,3,0,1,0,0,33.49,1.00,1.10,2.62,0,1,2.95,11.97,3.82,11.55,0.91,1,0,0,25.84,1.21,0.88,4.00,0.61,12.75,4.62
2198,4207,0,0,1,0,1,0,25,1,0,1,0,27.20,-0.11,3.41,7.65,0,0,4.39,12.77,3.70,11.79,0.58,0,1,0,31.71,0.72,0.43,3.05,0.53,14.04,1.17
2199,680,0,1,0,0,1,0,5,0,1,0,0,31.90,0.32,0.61,4.17,1,0,1.28,12.28,0.34,13.53,0.61,1,0,0,28.50,0.42,3.69,4.88,0.55,13.39,1.36
2200,5461,0,1,0,0,1,0,7,0,0,1,0,29.17,1.33,0.26,1.19,1,0,1.64,13.94,0.26,13.37,1.28,1,0,0,22.80,1.27,3.18,0.53,0.62,12.14,2.39
2201,6038,0,1,0,0,1,0,7,1,0,0,0,27.17,-0.02,0.43,7.08,0,0,1.32,12.14,0.85,13.44,0.59,1,0,0,31.41,0.58,2.51,5.13,0.59,15.29,1.53
2202,2510,0,1,0,0,1,1,9,0,1,0,0,28.16,-0.05,2.80,7.68,0,0,1.07,13.67,1.34,12.75,0.79,1,0,0,32.54,1.19,2.26,0.62,0.50,13.52,2.21
2203,5919,1,0,0,1,0,1,10,1,0,1,0,19.46,2.15,0.79,1.43,0,0,8.04,10.26,3.52,14.85,3.08,1,0,0,13.91,0.24,1.32,5.74,0.39,5.20,0.24
2204,1365,0,0,1,0,1,1,7,1,1,0,0,17.58,0.48,0.24,1.54,1,0,5.99,5.59,2.43,11.19,0.30,0,1,0,16.47,0.57,1.39,8.74,1.13,13.72,2.45
2205,294,0,1,0,0,0,0,6,0,1,0,0,23.74,0.45,0.30,2.11,1,0,3.03,5.45,1.27,7.83,0.60,0,0,1,24.76,0.95,1.83,6.72,0.64,13.41,2.00
2206,2267,0,1,0,0,0,0,8,0,1,0,0,31.26,1.26,0.29,0.69,0,1,2.29,12.32,2.55,13.73,0.74,1,0,0,26.77,0.56,2.15,5.41,0.54,12.35,1.72
2207,5157,0,1,0,0,1,1,3,0,1,0,0,29.65,-0.13,2.10,6.94,0,0,1.86,12.03,0.57,10.92,0.91,0,1,0,26.22,0.91,3.89,3.29,0.57,12.76,2.49
2208,4258,1,0,0,1,1,1,3,0,1,0,0,34.53,0.09,0.49,5.25,0,0,1.88,12.22,2.38,11.53,0.62,1,0,0,22.57,1.17,2.93,3.36,0.60,11.71,1.11
2209,4094,0,0,1,0,1,0,5,1,1,0,0,18.43,3.65,1.49,1.84,0,0,0.86,13.44,2.34,12.77,1.81,0,1,0,27.76,0.49,0.59,3.03,0.54,12.94,0.65
2210,2296,0,1,0,0,1,0,3,0,0,1,0,23.11,1.17,0.13,5.42,1,0,0.87,13.44,0.96,12.64,0.62,1,0,0,27.85,0.80,2.99,2.38,0.45,11.19,2.59
2211,3638,0,1,0,0,1,1,7,0,0,1,0,33.21,0.88,1.09,0.54,0,1,1.88,13.16,1.05,13.60,0.77,1,0,0,27.33,0.38,2.15,4.46,0.47,11.66,1.58
2212,5512,0,1,0,0,0,1,24,0,0,1,0,34.70,1.16,2.40,1.57,0,1,1.64,13.64,0.61,14.81,1.75,0,1,0,31.66,0.32,3.91,3.32,0.42,11.32,1.70
2213,818,0,1,0,0,0,1,4,0,1,0,0,29.64,-0.07,0.98,6.32,0,0,1.88,11.63,0.14,12.51,1.53,1,0,0,28.13,0.61,3.95,4.46,0.52,12.43,2.38
2214,962,1,0,0,1,1,1,3,0,0,1,0,33.87,0.37,0.07,2.81,0,0,1.17,12.62,0.18,11.59,0.74,1,0,0,19.78,1.61,3.23,2.29,0.75,12.44,1.42
2215,5667,1,0,0,1,0,1,6,1,1,0,0,29.70,0.85,2.36,1.62,0,0,1.81,3.53,0.91,5.34,0.98,0,0,1,18.12,2.45,4.10,8.54,1.06,14.23,2.45
2216,2720,1,0,0,1,1,1,7,1,0,0,0,30.58,1.05,1.79,2.85,0,0,6.09,6.08,4.18,10.83,0.38,0,0,1,20.79,3.84,1.30,0.64,0.24,14.68,1.58
2217,1414,0,1,0,0,0,1,10,0,1,0,0,33.99,0.87,0.83,1.22,0,1,3.45,10.97,0.20,13.44,2.62,0,1,0,24.04,0.47,2.64,4.88,0.62,12.87,3.00
2218,2696,0,1,0,0,1,1,3,0,0,1,0,35.29,0.75,1.15,0.91,0,1,0.79,12.46,1.17,11.70,0.94,0,1,0,23.56,1.20,3.15,3.70,0.63,12.34,3.43
2219,177,0,1,0,0,1,1,19,0,0,1,0,32.49,1.03,2.25,0.39,0,1,3.63,13.86,2.34,13.80,1.28,1,0,0,30.27,0.20,1.60,4.33,0.45,12.31,0.22
2220,5616,0,0,1,0,1,1,17,1,1,0,0,8.30,-0.63,2.06,11.38,0,0,3.57,5.62,2.06,6.78,1.32,0,0,1,29.95,1.23,0.95,6.29,0.66,15.87,0.82
2221,158,1,0,0,1,0,1,18,1,0,0,0,35.15,0.76,2.43,5.18,0,0,4.56,5.05,0.93,9.30,0.73,0,0,1,18.59,3.74,3.32,7.08,1.17,15.04,1.66
2222,3852,0,1,0,0,1,1,3,0,0,1,0,29.37,-0.10,1.74,6.40,0,0,1.89,10.82,0.73,11.84,0.86,1,0,0,23.49,0.47,1.56,6.01,0.61,12.39,5.19
2223,5028,0,1,0,0,1,0,11,0,0,1,0,26.64,0.49,0.22,3.73,1,0,1.68,11.21,1.37,12.30,0.10,1,0,0,24.07,0.69,3.76,4.25,0.72,14.01,0.56
2224,4644,0,0,1,0,1,0,15,1,0,1,0,14.87,1.00,1.11,7.43,1,0,7.70,6.57,4.32,12.69,0.35,0,1,0,16.80,0.61,1.24,8.33,0.92,11.31,3.75
2225,5258,1,0,0,1,1,1,13,0,0,0,0,26.10,0.87,0.76,5.97,0,0,2.10,4.10,1.05,3.98,1.05,0,0,1,18.60,2.29,3.58,7.95,0.82,11.25,2.38
2226,532,0,1,0,0,1,1,3,0,1,0,0,25.25,0.76,0.64,3.48,1,0,0.35,11.36,0.77,11.55,1.06,1,0,0,28.88,0.22,3.83,6.08,0.50,12.23,6.14
2227,2495,0,1,0,0,0,0,8,0,1,0,0,27.46,1.10,0.14,1.15,1,0,0.68,12.51,1.60,13.16,1.41,1,0,0,27.90,0.94,2.16,3.55,0.64,14.53,1.16
2228,4767,0,0,1,0,1,0,9,0,1,0,0,33.26,-0.02,3.01,6.47,0,0,3.98,13.26,4.03,13.66,0.07,1,0,0,26.89,0.61,0.68,3.35,0.41,9.58,1.32
2229,1744,1,0,0,1,1,1,9,0,0,1,0,21.21,0.67,0.89,5.16,0,0,2.29,6.98,1.32,8.61,0.30,0,0,1,16.55,0.56,2.29,5.12,0.33,5.43,3.54
2230,888,1,0,0,1,0,1,22,0,1,0,0,31.77,0.36,0.26,3.22,0,0,1.00,13.07,0.66,13.64,1.48,1,0,0,30.19,0.62,3.59,3.72,0.50,12.94,3.11
2231,4596,1,0,0,1,1,0,13,0,1,0,0,25.02,1.24,2.52,5.02,0,0,7.78,14.24,0.48,7.09,2.58,0,1,0,18.14,1.06,2.32,0.01,0.40,6.58,5.60
2232,1557,1,0,0,1,1,1,5,1,0,1,0,28.88,0.04,0.70,6.04,0,0,4.55,10.67,3.00,13.19,0.80,0,1,0,22.22,1.86,1.43,3.83,0.84,13.99,1.86
2233,3481,1,0,0,1,1,1,3,0,0,1,0,27.70,0.28,3.86,6.47,0,0,1.86,13.89,1.14,12.05,1.45,1,0,0,30.82,1.49,2.50,0.38,0.48,12.63,2.57
2234,5523,0,1,0,0,1,1,5,1,1,0,0,34.65,0.95,0.81,0.83,0,1,1.35,12.83,1.35,12.10,0.21,1,0,0,29.44,1.10,3.48,1.83,0.55,13.74,1.61
2235,4346,0,1,0,0,1,1,3,0,0,0,1,38.63,0.02,3.34,11.88,0,0,0.50,11.78,0.93,11.42,0.59,0,1,0,18.78,2.54,2.67,4.21,0.87,12.71,2.57
2236,6067,0,1,0,0,0,1,8,0,1,0,0,30.67,0.99,1.60,2.76,0,1,2.63,5.99,0.26,7.95,2.02,0,0,1,26.51,1.35,3.45,6.42,0.59,13.58,1.69
2237,5675,0,1,0,0,0,0,4,0,0,1,0,35.52,-0.50,3.11,10.07,0,0,1.22,12.56,2.08,12.05,0.97,1,0,0,26.72,1.02,1.61,3.18,0.58,13.16,0.54
2238,794,0,1,0,0,1,1,5,0,1,0,0,33.49,-0.08,4.08,6.56,0,0,2.03,13.87,1.70,13.61,0.31,1,0,0,33.69,0.78,1.99,2.31,0.48,14.00,0.26
2239,3006,0,1,0,0,1,0,9,0,0,1,0,35.17,0.84,2.47,0.86,0,1,0.43,13.31,1.07,12.97,1.33,0,1,0,34.51,0.55,2.90,2.63,0.47,13.76,1.93
2240,5416,0,1,0,0,1,1,3,0,0,1,0,35.32,0.31,1.84,3.02,1,0,0.87,12.64,1.29,12.02,1.90,0,1,0,28.84,0.90,2.96,3.30,0.51,12.58,3.49
2241,2589,1,0,0,1,0,1,4,0,1,0,0,17.70,0.48,1.17,3.21,0,0,5.98,6.62,1.48,12.38,0.14,0,1,0,16.45,0.52,1.91,8.31,0.91,11.77,2.02
2242,2160,0,1,0,0,0,0,4,0,0,1,0,33.79,0.96,2.01,1.16,0,1,0.94,13.23,0.71,12.51,1.33,0,1,0,31.69,0.45,4.04,4.04,0.47,12.85,0.76
2243,4144,0,1,0,0,1,1,3,0,1,0,0,37.68,0.85,0.22,0.88,1,1,2.79,11.87,1.14,12.16,1.64,1,0,0,24.71,0.87,2.02,5.20,0.61,12.86,2.98
2244,2542,0,0,1,0,0,1,10,0,0,1,0,25.24,-0.11,2.63,7.44,0,0,1.90,12.75,3.22,12.99,1.33,0,1,0,39.06,0.36,0.87,2.52,0.37,12.33,3.15
2245,2890,0,0,1,0,1,0,3,0,0,0,1,19.51,1.84,0.12,1.51,1,0,2.72,13.44,2.60,12.70,0.01,0,1,0,34.71,0.11,0.52,5.86,0.38,11.73,2.43
2246,970,0,1,0,0,0,1,6,1,0,1,0,36.19,-0.12,2.57,6.87,0,0,2.53,13.21,1.60,12.56,0.85,0,1,0,27.34,1.31,2.31,1.76,0.57,12.80,0.94
2247,1660,0,0,1,0,1,0,9,0,1,0,0,34.94,0.47,0.05,1.41,0,0,4.20,13.11,3.90,13.16,0.31,1,0,0,30.71,0.63,0.43,4.67,0.46,12.27,0.36
2248,699,0,1,0,0,1,1,3,0,1,0,0,37.39,0.84,3.19,0.47,0,1,2.54,14.20,2.59,11.77,1.84,0,1,0,27.01,1.82,3.25,0.74,0.57,12.67,4.19
2249,3488,0,1,0,0,1,0,3,0,1,0,0,35.74,-0.09,2.14,6.29,0,0,0.56,11.42,1.61,11.97,1.71,0,1,0,25.36,0.74,4.02,4.76,0.53,11.38,2.42
2250,687,1,0,0,1,1,1,7,0,0,1,0,36.16,0.05,2.26,4.05,0,0,0.66,12.33,0.12,12.93,0.15,1,0,0,30.08,0.92,2.88,2.99,0.55,13.75,2.51
2251,1177,0,0,1,0,0,1,4,0,1,0,0,28.56,-0.09,3.18,8.21,0,0,0.16,13.71,0.38,13.61,0.26,1,0,0,38.90,0.56,3.20,1.23,0.35,12.23,0.85
2252,4298,0,0,1,0,1,1,5,0,0,1,0,26.09,0.67,0.05,4.17,1,0,0.97,11.40,2.56,11.48,1.60,0,1,0,21.07,0.26,1.70,4.15,0.48,9.23,2.08
2253,4569,0,1,0,0,1,1,3,0,1,0,0,34.96,0.36,0.60,2.54,1,0,0.81,12.78,0.88,11.97,0.84,1,0,0,30.56,0.90,3.05,2.86,0.50,12.82,3.87
2254,3557,1,0,0,1,0,1,8,0,1,0,0,38.78,0.48,0.69,1.93,0,0,0.26,12.70,0.35,12.74,0.61,1,0,0,27.16,1.07,3.64,3.97,0.60,13.66,0.28
2255,1777,0,1,0,0,0,1,4,0,1,0,0,25.88,2.09,2.79,0.78,1,0,0.85,11.96,0.50,12.81,0.46,1,0,0,19.24,3.74,3.68,1.94,0.90,13.22,1.35
2256,4457,0,0,1,0,0,1,4,0,1,0,0,32.26,-0.65,1.75,9.59,0,0,0.65,12.61,1.89,12.82,1.27,1,0,0,34.32,0.90,1.78,0.67,0.45,13.38,3.90
2257,2078,1,0,0,1,1,1,3,0,1,0,0,37.16,0.14,0.32,4.41,0,0,2.10,12.85,0.66,11.64,1.06,1,0,0,30.48,0.50,3.30,4.40,0.48,12.73,4.14
2258,4325,0,1,0,0,0,0,4,0,0,1,0,31.91,-0.01,1.80,7.58,0,0,1.12,12.12,1.29,12.26,0.18,0,1,0,23.29,1.35,2.95,3.66,0.68,12.87,2.28
2259,5600,0,1,0,0,1,1,3,0,0,1,0,34.66,0.98,1.86,1.37,0,1,0.59,12.37,1.45,11.77,1.51,1,0,0,30.00,0.44,2.72,4.81,0.48,12.45,2.53
2260,2446,1,0,0,1,1,0,3,0,1,0,0,37.93,0.18,1.08,3.92,0,0,0.84,12.41,1.69,12.09,0.91,1,0,0,33.46,1.27,2.58,3.86,0.51,12.04,3.00
2261,76,0,1,0,0,0,1,6,0,0,1,0,34.90,-0.10,4.00,6.46,0,0,0.17,13.05,1.26,12.89,1.35,0,1,0,33.12,0.55,2.90,2.94,0.47,13.67,1.84
2262,1506,0,0,1,0,1,0,3,0,1,0,0,27.63,1.24,0.41,1.85,1,0,1.03,13.02,1.81,12.25,1.13,0,1,0,36.61,0.41,3.86,2.43,0.34,11.22,2.86
2263,2469,0,0,1,0,1,0,3,0,0,1,0,25.62,-0.17,1.60,8.40,0,0,1.32,12.97,2.16,12.39,0.97,0,1,0,37.42,0.12,2.96,5.18,0.34,11.46,3.19
2264,4138,0,1,0,0,0,1,4,0,0,1,0,35.07,-0.03,1.95,6.50,0,0,2.12,12.13,0.58,12.29,2.69,1,0,0,26.72,0.61,3.63,4.52,0.54,12.45,0.69
2265,625,0,0,1,0,0,0,6,0,1,0,0,31.45,-0.61,0.31,9.32,1,0,1.82,12.84,3.77,13.57,2.10,1,0,0,27.93,0.43,1.41,5.43,0.34,8.76,1.96
2266,2635,0,1,0,0,0,0,8,0,0,1,0,31.97,1.11,0.83,0.99,0,1,1.33,11.93,2.14,12.90,1.23,0,1,0,30.85,0.14,2.77,5.77,0.49,12.98,2.86
2267,3787,0,0,1,0,0,0,4,0,1,0,0,21.51,2.58,2.41,1.37,0,1,0.36,12.12,3.71,11.79,3.56,1,0,0,31.35,0.07,1.67,6.56,0.49,12.10,3.15
2268,3177,1,0,0,1,1,1,9,1,1,0,0,37.90,0.07,1.55,4.39,0,0,2.15,11.16,0.96,12.94,0.26,1,0,0,28.08,0.52,3.37,6.16,0.61,13.87,2.76
2269,3934,0,0,1,0,1,0,3,0,0,1,0,24.32,1.39,3.80,1.17,0,1,1.68,12.76,2.50,12.06,0.97,0,1,0,35.35,0.84,0.89,0.55,0.36,11.13,3.44
2270,1230,1,0,0,1,0,1,8,1,1,0,0,38.02,0.43,0.71,2.72,0,0,0.76,12.54,1.11,12.44,0.35,1,0,0,27.35,1.21,3.77,4.04,0.62,13.76,0.59
2271,298,0,1,0,0,0,1,4,0,1,0,0,37.35,0.82,0.35,0.37,1,0,2.44,12.65,2.97,12.89,0.55,1,0,0,22.96,1.62,2.64,2.99,0.66,12.65,0.68
2272,1400,0,0,1,0,0,0,4,0,1,0,0,21.05,1.30,1.97,1.41,0,0,1.72,13.26,1.26,12.71,0.37,1,0,0,38.36,0.58,1.46,0.69,0.35,12.15,0.81
2273,188,0,1,0,0,1,1,3,0,1,0,0,24.75,2.16,3.37,0.34,0,1,2.30,13.32,0.60,11.03,0.34,0,1,0,28.88,1.31,2.87,0.56,0.50,12.35,2.77
2274,3406,0,0,1,0,1,1,5,1,0,1,0,25.19,-0.29,3.81,9.17,0,0,3.37,13.02,3.23,12.97,0.14,1,0,0,36.20,0.21,1.28,4.93,0.40,12.49,0.76
2275,3642,0,0,1,0,0,0,12,0,1,0,0,30.76,1.36,4.04,3.22,0,0,1.44,12.68,2.73,12.88,1.31,1,0,0,35.97,0.60,1.20,2.41,0.44,13.27,3.39
2276,1226,0,1,0,0,1,0,3,0,1,0,0,37.90,-0.07,1.05,6.91,0,0,1.60,13.74,1.55,12.15,1.68,0,0,0,24.46,1.25,3.99,2.58,0.56,11.68,2.04
2277,2230,0,1,0,0,1,1,5,0,0,1,0,34.36,-0.12,1.65,7.80,0,0,2.29,12.51,2.00,12.57,0.29,0,1,0,24.63,1.59,1.83,2.86,0.68,13.58,0.46
2278,42,0,1,0,0,1,1,5,0,0,1,0,37.42,0.55,0.52,2.04,1,1,3.73,12.02,4.81,12.80,1.16,0,1,0,26.97,0.68,0.53,5.15,0.59,12.89,3.37
2279,4178,0,0,1,0,0,1,4,0,0,1,0,28.35,1.81,2.24,1.37,0,1,2.17,13.39,3.87,13.41,1.70,0,1,0,34.60,0.66,0.50,2.16,0.45,13.16,2.60
2280,2420,0,1,0,0,1,1,3,0,1,0,0,36.43,-0.11,0.70,6.04,0,0,0.07,12.06,1.28,12.08,1.21,1,0,0,30.92,0.42,3.31,5.06,0.48,12.94,3.91
2281,3535,0,0,1,0,1,1,3,0,0,1,0,19.76,-0.72,2.92,11.20,0,0,2.88,12.91,1.52,11.66,1.07,1,0,0,32.90,0.67,1.33,0.76,0.42,12.24,4.96
2282,2345,1,0,0,1,1,1,3,0,1,0,0,40.29,0.42,1.46,4.15,0,0,5.61,7.47,5.03,11.02,0.69,0,1,0,15.39,3.10,1.57,6.43,1.19,12.25,4.22
2283,1281,0,1,0,0,0,1,4,0,0,1,0,32.74,-0.23,1.82,7.67,0,0,1.62,11.94,2.21,13.01,0.98,0,1,0,29.37,0.44,3.08,6.70,0.57,13.35,3.89
2284,4933,1,0,0,1,1,0,3,0,1,0,0,33.82,0.05,0.57,5.12,0,0,0.51,12.45,1.07,11.94,1.03,1,0,0,28.64,1.08,3.00,2.85,0.50,12.26,4.70
2285,1121,1,0,0,1,0,0,4,0,1,0,0,34.74,0.11,1.28,7.06,0,0,2.17,13.97,2.36,13.44,0.25,1,0,0,25.37,1.44,3.12,2.79,0.59,12.63,2.15
2286,5602,1,0,0,1,1,1,7,0,0,1,0,32.55,0.47,1.09,1.13,0,0,3.96,11.30,4.16,12.45,0.36,0,1,0,27.56,0.58,1.12,6.03,0.62,13.74,2.10
2287,1812,0,0,1,0,1,0,3,0,1,0,0,28.21,1.86,2.93,1.13,0,1,2.36,13.26,2.11,12.11,0.06,1,0,0,35.61,0.50,1.81,2.16,0.38,11.86,1.84
2288,4384,1,0,0,1,0,0,4,0,1,0,0,33.23,0.05,2.96,6.09,0,0,2.89,9.85,0.90,12.71,0.46,1,0,0,20.59,0.95,3.34,5.80,0.78,13.00,3.43
2289,5642,0,0,1,0,1,1,3,0,0,1,0,30.75,0.21,0.85,4.25,1,0,0.66,12.45,0.79,11.80,0.73,0,0,0,33.24,0.57,3.98,2.49,0.42,12.69,3.54
2290,739,0,0,1,0,1,1,3,0,0,1,0,21.23,-0.07,3.84,8.16,0,0,3.15,12.82,4.20,12.02,1.15,1,0,0,30.84,0.64,0.10,2.73,0.49,12.81,3.01
2291,4175,1,0,0,1,1,1,3,0,1,0,0,38.11,0.24,0.99,2.34,0,0,0.53,12.29,1.07,12.00,0.62,0,0,0,29.72,0.60,3.02,4.58,0.50,12.56,3.08
2292,1210,1,0,0,1,1,1,3,0,0,1,0,34.36,0.64,0.32,0.40,0,0,2.10,12.43,3.79,12.14,1.71,0,1,0,28.04,0.82,1.03,3.83,0.53,12.29,3.83
2293,3840,1,0,0,1,1,1,3,0,1,0,0,37.42,0.49,0.51,2.78,0,0,1.61,12.27,0.31,12.05,1.28,1,0,0,25.88,0.95,2.89,4.66,0.58,13.03,2.88
2294,478,0,0,1,0,1,1,3,0,0,1,0,27.44,-0.07,1.97,7.12,0,0,1.49,12.62,0.47,11.13,0.45,0,1,0,32.17,0.53,3.66,2.22,0.44,12.48,2.69
2295,5401,0,0,1,0,1,1,3,0,1,0,0,31.70,0.95,1.32,0.40,0,1,3.20,12.63,2.04,11.21,0.83,1,0,0,30.01,0.38,1.49,4.52,0.47,12.20,2.03
2296,1206,0,1,0,0,0,0,4,1,0,1,0,30.05,-0.22,3.21,8.12,0,0,2.50,13.50,0.83,12.42,1.43,0,1,0,28.64,0.97,2.90,1.43,0.53,13.00,0.45
2297,4308,0,0,1,0,1,1,5,0,1,0,0,26.26,0.35,1.21,7.04,1,0,4.26,14.26,3.32,14.20,0.95,1,0,0,36.78,0.63,0.91,2.49,0.43,13.97,4.53
2298,4405,0,1,0,0,0,1,4,0,1,0,0,37.58,1.08,0.26,1.98,0,1,1.04,12.86,2.51,12.66,3.54,1,0,0,25.58,1.24,3.17,3.33,0.60,12.56,2.29
2299,5682,0,0,1,0,0,0,10,1,1,0,0,20.10,0.89,3.32,0.54,0,1,3.71,4.14,0.05,7.82,0.41,0,0,1,20.77,1.68,2.13,8.51,0.82,12.92,3.37
2300,4209,0,1,0,0,1,0,5,0,1,0,0,31.37,1.30,2.51,4.02,0,0,2.80,13.61,1.52,13.53,1.28,0,1,0,31.15,0.62,1.64,2.21,0.43,11.79,0.72
2301,1816,0,0,1,0,0,1,14,0,0,1,0,21.96,-0.05,3.40,8.20,0,0,4.20,12.50,4.79,12.62,0.59,0,1,0,28.59,0.38,0.05,5.55,0.57,13.07,1.11
2302,5245,1,0,0,1,1,1,5,0,1,0,0,33.23,0.18,0.41,5.74,0,0,0.79,12.75,0.96,13.19,0.30,1,0,0,33.93,0.39,3.28,4.15,0.49,14.18,3.22
2303,5949,0,0,1,0,1,0,5,0,1,0,0,24.81,1.36,1.08,4.60,1,0,2.42,12.65,2.67,12.83,0.25,1,0,0,33.10,0.66,0.94,1.72,0.35,9.89,0.93
2304,3246,0,0,1,0,0,0,6,0,1,0,0,12.45,-0.95,3.61,2.10,0,1,2.32,14.78,2.74,14.50,0.44,1,0,0,36.08,0.55,0.70,4.14,0.39,12.03,1.13
2305,2724,0,1,0,0,0,0,4,0,1,0,0,36.84,0.00,1.56,7.56,0,0,1.06,12.96,0.78,12.72,0.25,1,0,0,21.24,2.67,2.55,2.13,0.76,12.85,0.99
2306,1813,0,0,1,0,0,1,4,0,1,0,0,27.30,2.43,3.46,0.56,0,1,4.98,14.20,2.14,12.95,2.68,1,0,0,35.21,0.09,1.51,4.90,0.41,12.76,2.42
2307,5267,0,1,0,0,1,0,5,0,1,0,0,31.02,-0.23,3.25,8.20,0,0,3.87,10.95,2.68,12.69,0.78,0,1,0,22.85,0.54,0.27,6.24,0.72,13.35,2.71
2308,4184,0,1,0,0,1,1,5,1,1,0,0,32.03,0.59,0.05,2.91,1,0,1.51,11.93,0.05,12.58,1.32,0,0,0,29.72,0.90,3.72,3.26,0.58,14.05,2.74
2309,3614,1,0,0,1,1,1,3,0,1,0,0,34.71,0.27,1.00,3.88,0,0,1.48,12.42,2.12,11.87,0.75,1,0,0,28.04,1.21,2.41,3.45,0.54,12.44,5.32
2310,1199,1,0,0,1,1,1,9,0,1,0,0,33.84,0.47,1.17,2.06,0,0,5.24,7.73,0.36,12.58,1.64,0,1,0,17.99,0.84,2.07,8.67,1.04,13.99,2.54
2311,3968,0,1,0,0,0,1,4,1,0,1,0,28.86,0.76,0.45,2.43,1,0,0.80,12.77,0.74,12.97,0.03,0,1,0,32.18,0.15,3.50,5.08,0.40,11.13,1.09
2312,2972,1,0,0,1,1,1,3,0,1,0,0,33.03,0.36,0.02,4.45,0,0,2.53,13.70,0.40,11.17,0.50,1,0,0,26.08,1.20,3.65,1.45,0.53,11.71,4.67
2313,1604,0,0,1,0,0,0,8,1,1,0,0,19.25,4.17,3.51,0.35,0,1,1.26,10.98,1.04,11.29,2.26,0,1,0,18.01,0.28,2.41,3.56,0.34,5.72,0.64
2314,5438,0,0,1,0,0,1,4,0,0,1,0,17.16,1.82,1.92,1.57,0,0,6.46,13.30,1.72,11.87,4.58,1,0,0,29.82,0.45,1.46,3.40,0.49,12.36,0.57
2315,5631,0,0,1,0,1,1,7,0,1,0,0,21.53,2.22,1.17,0.38,0,1,3.46,13.36,4.01,13.31,0.55,1,0,0,34.76,0.29,1.38,5.47,0.42,12.21,2.60
2316,2878,1,0,0,1,0,1,4,1,1,0,0,37.92,0.28,0.73,3.97,0,0,3.67,11.33,3.20,12.48,0.29,1,0,0,18.17,4.20,1.43,4.17,1.14,13.41,2.63
2317,4237,0,0,1,0,1,1,3,0,1,0,0,20.04,2.08,0.25,2.85,1,0,2.91,12.34,3.14,11.06,0.52,1,0,0,34.91,0.43,1.13,3.23,0.43,12.50,3.08
2318,4795,0,1,0,0,0,1,12,1,1,0,0,35.97,-0.22,3.69,8.06,0,0,0.65,12.69,0.64,13.25,0.32,1,0,0,29.67,0.51,3.67,4.73,0.55,13.79,2.75
2319,4279,0,1,0,0,1,0,5,0,1,0,0,33.15,1.10,1.01,1.20,0,1,1.54,13.09,0.79,12.87,0.74,1,0,0,28.45,0.71,2.43,3.29,0.50,12.21,2.57
2320,968,0,1,0,0,1,1,7,0,1,0,0,38.15,0.83,1.45,0.33,0,1,1.47,13.71,1.15,13.21,0.23,0,1,0,25.29,1.29,1.77,1.52,0.62,12.56,2.55
2321,5419,1,0,0,1,1,0,3,0,1,0,0,35.34,0.38,0.98,1.79,0,0,0.73,11.72,1.32,12.15,0.73,1,0,0,28.05,0.59,3.15,5.44,0.49,11.89,3.12
2322,5471,0,1,0,0,1,1,7,0,1,0,0,34.84,1.15,2.17,0.56,0,1,1.74,13.66,2.40,13.13,0.74,1,0,0,32.75,0.24,1.73,4.69,0.42,12.00,0.14
2323,3279,0,1,0,0,1,1,5,0,1,0,0,28.88,1.30,0.24,3.37,1,0,2.71,13.15,1.93,12.68,0.74,0,1,0,29.82,0.26,1.64,5.24,0.49,12.58,0.94
2324,1861,0,1,0,0,0,1,6,0,0,1,0,30.67,-0.11,2.40,8.20,0,0,1.78,13.50,3.96,13.15,2.22,0,1,0,28.09,1.53,0.39,1.31,0.59,13.40,3.10
2325,5093,1,0,0,1,1,1,9,0,1,0,0,31.27,0.05,0.82,4.94,0,0,2.28,9.53,1.93,10.75,0.00,0,0,0,13.96,1.19,2.00,4.97,0.13,14.07,3.75
2326,3892,0,1,0,0,0,0,8,0,0,1,0,30.15,0.61,0.87,3.79,1,0,0.69,13.49,1.22,13.12,1.81,0,1,0,31.32,0.56,2.94,3.07,0.42,11.97,1.63
2327,720,1,0,0,1,1,0,7,0,1,0,0,37.43,0.37,1.01,3.54,0,0,4.38,13.56,2.24,12.95,2.10,0,1,0,32.42,0.45,1.14,3.67,0.49,13.62,2.21
2328,3999,0,0,1,0,1,0,3,0,0,0,0,24.92,-0.47,0.68,9.91,1,0,0.78,13.01,1.34,12.34,0.95,0,1,0,32.52,0.52,2.90,1.82,0.40,11.61,3.65
